 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Fwd Packet Length Min,Bwd Packet Length Max, Flow IAT Mean, Flow IAT Std, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Min, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Init_Win_bytes_backward, NFlow Packets/s
49671,38822,17,213412,4,0,2088.0,321.0,0.0,42682.4,58525.63926861457,1.0,213412.0,42682.4,1.0,120,0,0.0,-1,-0.9172347049717988
648,48371,17,49,2,0,458.0,229.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,16,0,0.0,-1,-0.8740639806664912
879,56935,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
50884,17335,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
43740,80,6,260,1,1,0.0,0.0,0.0,260.0,0.0,260.0,0.0,0.0,0.0,32,32,3846.153846153847,501,-0.9091228326880596
857,35612,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
36590,30447,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47139,50050,17,1,2,0,972.0,486.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
51323,23872,17,108036,4,0,1398.0,330.0,0.0,36012.0,62332.18286727973,1.0,108036.0,36012.0,1.0,80,0,0.0,-1,-0.9172252744563556
32834,31406,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
675,7418,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
60807,3000,6,13457318,1,1,0.0,0.0,0.0,13457318.0,0.0,13457318.0,0.0,0.0,0.0,20,20,0.0743090116470458,511,-0.9172643045314416
908,49854,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
48762,41401,4,103,2,2,12.0,4.0,4.0,34.33333333333333,59.46707772653146,0.0,0.0,0.0,0.0,40,40,19417.475728155343,0,-0.8761610914026086
48732,53,17,35544,1,3,46.0,46.0,85.0,11848.0,12718.86862,1871.0,0.0,0.0,0.0,8,24,84.40243079,-1,-0.9171453517935249
56645,3000,6,5045105,3,4,336.0,0.0,479.0,840850.8333333333,2014559.217487678,70.0,79870.0,39935.0,23891.0,60,104,0.7928477207114618,4099,-0.9172629933016048
693,38067,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
46348,9996,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,766,0,0.0,-1,1.1995591152063798
46913,19756,17,45,2,0,802.0,401.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,16,0,0.0,-1,-0.8702239378963562
64880,3000,6,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0.0,511,1.6017995368153533e-15
57415,3000,6,16815,1,1,0.0,0.0,451.0,16815.0,0.0,16815.0,0.0,0.0,0.0,20,20,59.47071067499257,2051,-0.9171385728280094
61456,28683,17,971,6,0,2046.0,341.0,0.0,194.2,432.00833325295935,1.0,971.0,194.2,1.0,0,0,0.0,-1,-0.910724327194968
21141,15705,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
64230,3814,4,52789961,4,2,36.0,4.0,4.0,7541423.000000001,13285683.194461912,1.0,52789961.0,10557992.2,1.0,120,40,0.0378859912398874,0,-0.9172643014345904
35136,37969,17,3005041,3,0,2064.0,516.0,0.0,1001680.3333333333,1734924.8573129424,2.0,3005041.0,1001680.3333333333,2.0,40,0,0.0,-1,-0.9172630529821262
3000,54146,6,63692,1,1,0.0,0.0,0.0,63692.0,0.0,63692.0,0.0,0.0,0.0,20,20,15.70055893989826,2051,-0.9172312265171728
768,62979,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62480,62786,17,3005416,3,0,2064.0,516.0,0.0,1001805.3333333333,1735176.0045760009,1.0,3005416.0,1001805.3333333333,1.0,-2,0,0.0,-1,-0.9172630531579148
3000,52857,6,79785,1,1,0.0,0.0,0.0,79785.0,0.0,79785.0,0.0,0.0,0.0,20,20,12.533684276493076,2051,-0.9172379302321256
8257,9028,4,112,2,2,12.0,4.0,4.0,37.33333333333333,62.06716791777544,1.0,1.0,1.0,1.0,40,40,17857.14285714286,0,-0.8794640408119935
44796,58209,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
38726,50091,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
52791,3000,6,119611730,4,4,378.0,0.0,451.0,17087389.999999996,45136549.989472575,0.0,164302.0,54767.333333333336,0.0,92,92,0.0334415362105372,2051,-0.917264391040677
46630,20629,17,109315,3,0,1438.0,330.0,0.0,36438.33333333333,63112.17865304076,0.0,109315.0,36438.33333333333,0.0,32,0,0.0,-1,-0.9172257329538313
62682,43534,17,3000379,3,0,2064.0,516.0,0.0,1000126.3333333333,1732267.8912700932,1.0,3000379.0,1000126.3333333333,1.0,80,0,0.0,-1,-0.9172630507930524
60262,8032,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
63957,3000,6,860766,3,4,403.0,0.0,451.0,143461.0,311374.79605774133,686.0,851136.0,425568.0,8500.0,60,104,4.647023697497345,2051,-0.9172558545173491
44620,42505,17,213919,6,0,2088.0,321.0,0.0,42783.8,58600.52634319934,1.0,213919.0,42783.8,1.0,120,0,0.0,-1,-0.9172347754972192
38033,22366,17,231218,6,0,2088.0,321.0,0.0,46243.6,63435.80234221051,1.0,231218.0,46243.6,1.0,120,0,0.0,-1,-0.9172369965348528
656,24216,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
25453,43401,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
41582,49393,17,1,2,0,776.0,388.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56062,80,6,54095,21,34,317.0,0.0,5926.0,1001.7592592592592,6445.23854070668,0.0,52970.0,2648.5,5.0,672,1104,628.5238931509382,108,-0.9161883429957092
3000,49322,6,1619,1,1,0.0,0.0,0.0,1619.0,0.0,1619.0,0.0,0.0,0.0,20,20,617.6652254478073,4099,-0.9159569735185656
55720,3000,6,119724183,4,4,421.0,0.0,451.0,17103454.714285716,45161521.49449734,1453.0,204071.0,68023.66666666666,7380.0,92,92,0.0334101256719371,2051,-0.9172643911071676
648,48267,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,64046,6,86924,1,1,0.0,0.0,0.0,86924.0,0.0,86924.0,0.0,0.0,0.0,20,20,11.504302609175832,2051,-0.9172401092515088
1006,2681,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
39438,80,6,43808,6,9,317.0,0.0,7240.0,3129.1428571428573,10482.639390602282,0.0,40848.0,8169.6,234.0,192,304,205.44192841490133,108,-0.9169020582323588
866,54722,17,1,2,0,424.0,212.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
53113,3000,6,998394,3,4,321.0,0.0,451.0,166399.0,374065.4412222546,477.0,987349.0,493674.5,7559.0,60,104,4.006434333539665,2051,-0.9172570410301844
12059,39280,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
624,37795,17,1,2,0,386.0,193.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
55877,59922,17,2,2,0,970.0,485.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
761,65531,17,45,2,0,458.0,229.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,458,0,0.0,-1,-0.8702239378963562
53208,3000,6,119895683,5,5,367.0,0.0,451.0,13321742.555555556,39887426.77126384,1090.0,119891550.0,29972887.500000004,13351.0,112,112,0.0417029193619923,2051,-0.9172643735527864
62469,7274,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,-2,0,0.0,-1,0.1411473266879352
63742,31545,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,28648,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
51352,3000,6,110140509,38,40,38.0,1.0,1.0,1430396.221,1816787.407,229.0,107000000.0,2894275.054,64288.0,760,836,0.363172464,4098,-0.9172637122777768
51489,14607,17,0,2,0,766.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
910,13059,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,51425,6,10696,1,1,0.0,0.0,0.0,10696.0,0.0,10696.0,0.0,0.0,0.0,20,20,93.49289454001496,4099,-0.9170665538670616
648,60042,17,51,2,0,458.0,229.0,0.0,51.0,0.0,51.0,51.0,51.0,51.0,16,0,0.0,-1,-0.8757581171827272
43390,80,6,139,1,1,0.0,0.0,0.0,139.0,0.0,139.0,0.0,0.0,0.0,32,32,7194.244604316547,501,-0.9020355152331216
648,57258,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,16,0,0.0,-1,-0.8722256623190862
3000,58729,6,31521615,2,6,479.0,0.0,643.0,4503087.857142857,11677866.9183405,557.0,101140.0,101140.0,101140.0,52,132,0.1903455771539624,511,-0.9172641932118388
27732,57039,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
718,36230,17,1,2,0,2928.0,1464.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
50641,3000,6,4323,1,1,0.0,0.0,0.0,4323.0,0.0,4323.0,0.0,0.0,0.0,20,20,231.3208420078649,511,-0.9167747964182872
977,49952,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
50866,80,6,63357,28,70,317.0,0.0,5499.0,653.1649484536078,5308.966361418692,0.0,63106.0,2337.2592592592587,9.0,896,2256,1104.8502927853276,108,-0.9156273206263044
52110,32808,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
58510,20864,4,49,2,0,12.0,4.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
51412,3059,17,212219,6,0,2088.0,321.0,0.0,42443.8,58168.523680767415,1.0,212219.0,42443.8,1.0,0,0,0.0,-1,-0.9172345376920904
55507,3000,6,11281676,1,1,0.0,0.0,0.0,11281676.0,0.0,11281676.0,0.0,0.0,0.0,20,20,0.0886393121022089,511,-0.9172642741967236
916,17219,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,28,0,0.0,-1,0.1411473266879352
842,14488,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2944,0,0.0,-1,1.1995591152063798
934,9996,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
60226,23766,17,106755,3,0,1398.0,330.0,0.0,35585.0,61632.429913155305,1.0,106755.0,35585.0,1.0,104,0,0.0,-1,-0.9172248042298904
61970,3000,6,119233740,40,42,40.0,1.0,1.0,1472021.481,1766211.318,40754.0,117000000.0,3004633.077,941977.0,800,840,0.352249288,2051,-0.9172637339344738
44164,18940,17,55,4,0,2666.0,420.0,0.0,11.0,21.2602916254693,1.0,55.0,11.0,1.0,120,0,0.0,-1,-0.8018013576284972
648,18034,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
62490,64184,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
552,11373,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
58373,52406,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
817,50777,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,16,0,0.0,-1,0.1411473266879352
39018,5986,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
811,29175,17,47,2,0,458.0,229.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,16,0,0.0,-1,-0.8722256623190862
531,46843,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
648,44930,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
661,7155,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,55994,17,1,2,0,424.0,212.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
24481,40563,4,112,2,2,12.0,4.0,4.0,37.33333333333333,63.799164048859865,0.0,0.0,0.0,0.0,40,40,17857.14285714286,0,-0.8794640408119935
54204,80,6,48507,19,27,317.0,0.0,8725.0,1077.933333333333,6382.115684402071,0.0,45388.0,2521.555555555556,5.0,608,880,556.6206939204651,108,-0.9162607522159826
45564,4873,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,52331,6,3448,1,1,0.0,0.0,0.0,3448.0,0.0,3448.0,0.0,0.0,0.0,20,20,290.0232018561485,2051,-0.9166505338789326
3000,53565,6,85068,1,1,0.0,0.0,0.0,85068.0,0.0,85068.0,0.0,0.0,0.0,20,20,11.75530164104011,2051,-0.9172395779308404
59186,3000,6,119620719,3,3,365.0,0.0,0.0,23924143.8,53464605.72190972,167.0,16022.0,8011.0,5507.0,72,72,0.0250792674135322,2051,-0.9172644087421248
648,52428,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,63159,6,10829710,3,4,451.0,0.0,340.0,1804951.6666666665,4413701.825367983,359.0,14971.0,7485.5,471.0,72,92,0.3693543040395357,513,-0.9172637777048476
1022,51388,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
65023,3000,6,119877001,3,3,309.0,0.0,0.0,23975400.200000003,53584712.34363032,850.0,5779.0,2889.5,2125.0,72,72,0.0250256510838138,2051,-0.9172644088556212
43942,53202,17,6011737,4,0,3096.0,516.0,0.0,1202347.4,1646380.7556173936,1.0,6011737.0,1202347.4,1.0,120,0,0.0,-1,-0.9172634054851084
33885,47898,17,107937,4,0,1438.0,330.0,0.0,35979.0,62315.723954713074,1.0,107937.0,35979.0,1.0,104,0,0.0,-1,-0.9172252385136294
598,37114,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
57375,47386,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
59199,58165,17,215404,6,0,2088.0,321.0,0.0,43080.8,59016.28218297048,1.0,215404.0,43080.8,1.0,40,0,0.0,-1,-0.9172349801554656
59649,9409,4,99,2,2,12.0,4.0,4.0,33.0,27.784887978899608,1.0,47.0,47.0,47.0,40,40,20202.020202020205,0,-0.8745003491630975
40932,80,6,279,0,2,0.0,0.0,0.0,279.0,0.0,279.0,0.0,0.0,0.0,0,64,7168.458781362007,108,-0.9096772805508072
62490,55715,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
55645,6205,4,47,2,0,12.0,4.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
557,31427,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
707,39709,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
49990,3000,6,4624,1,2,0.0,0.0,0.0,2312.0,1912.0167363284245,960.0,0.0,0.0,0.0,20,40,432.52595155709344,4099,-0.9165777759815572
51595,3000,6,119992774,3,2,354.0,0.0,0.0,29998193.5,59990999.108006805,0.0,8082.0,4041.0,0.0,72,52,0.0166676703382155,65535,-0.9172644177273624
57345,3000,6,119997177,3,5,356.0,0.0,451.0,17142453.85714286,45195712.178407975,200.0,4762.0,2381.0,990.0,72,112,0.0416676468980599,2051,-0.9172643912680636
57011,19322,17,46,2,0,750.0,375.0,0.0,46.0,0.0,46.0,46.0,46.0,46.0,40,0,0.0,-1,-0.8712465579818813
881,31033,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
562,31855,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
53145,22680,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
31491,59995,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
42843,10786,17,104704,4,0,1438.0,330.0,0.0,34901.33333333333,60447.41849188709,1.0,104704.0,34901.33333333333,1.0,0,0,0.0,-1,-0.9172240273948232
62668,5868,17,3002149,3,0,2064.0,516.0,0.0,1000716.3333333333,1733288.935221227,1.0,3002149.0,1000716.3333333333,1.0,38,0,0.0,-1,-0.9172630516249684
62422,8647,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
900,48055,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2944,0,0.0,-1,0.1411473266879352
47984,25246,17,1,2,0,776.0,388.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
36884,18017,17,212791,6,0,2088.0,321.0,0.0,42558.2,58329.419118486,1.0,212791.0,42558.2,1.0,120,0,0.0,-1,-0.9172346181306766
62144,29994,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
48172,3614,4,113,2,2,12.0,4.0,4.0,37.66666666666667,63.51640208114225,0.0,0.0,0.0,0.0,40,40,17699.115044247792,0,-0.8797985578121573
55128,3000,6,17911,1,1,0.0,0.0,451.0,17911.0,0.0,17911.0,0.0,0.0,0.0,20,20,55.83161185863436,2051,-0.917146276158183
53086,46929,17,107904,4,0,1438.0,330.0,0.0,35968.0,62296.671395829806,1.0,107904.0,35968.0,1.0,-4250875900,0,0.0,-1,-0.9172252265180644
636,8794,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,458,0,0.0,-1,1.1995591152063798
897,52688,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
38232,17402,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
655,51921,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
62712,51221,17,2998633,3,0,2064.0,516.0,0.0,999544.3333333333,1731259.8377000876,1.0,2998633.0,999544.3333333333,1.0,16,0,0.0,-1,-0.9172630499714542
52657,46458,4,49,2,0,12.0,4.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
3000,54527,6,20581378,3,5,479.0,0.0,450.0,2940196.8571428573,5813476.235738804,131.0,5125907.0,2562953.5,124398.0,72,112,0.2429380578890295,511,-0.9172640504249024
59322,49907,17,108953,3,0,1398.0,330.0,0.0,36317.66666666667,62862.478867233134,1.0,108953.0,36317.66666666667,1.0,80,0,0.0,-1,-0.9172256042758382
56133,64552,4,110,2,2,12.0,4.0,4.0,36.66666666666667,62.64449962553242,0.0,0.0,0.0,0.0,40,40,18181.81818181818,0,-0.8787767604298387
648,1870,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
35281,42910,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
60487,3000,6,5054267,3,4,366.0,0.0,479.0,842377.8333333333,2027176.2992300808,933.0,69526.0,34763.0,20529.0,60,104,0.7914105052226168,2051,-0.9172629959636448
7996,39895,17,9126657,6,0,4128.0,516.0,0.0,1303808.1428571427,1626655.4425419895,1.0,9126657.0,1303808.1428571427,1.0,66,0,0.0,-1,-0.9172635340763154
63784,28104,17,12000574,10,0,5160.0,516.0,0.0,1333397.111111111,1581217.1429052246,1.0,12000574.0,1333397.111111111,1.0,200,0,0.0,-1,-0.917263579862873
48742,3093,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47428,30385,17,107566,3,0,1398.0,330.0,0.0,35855.33333333333,62102.39303226031,0.0,107566.0,35855.33333333333,0.0,80,0,0.0,-1,-0.9172251032306352
3000,52980,6,51610162,3,5,479.0,0.0,456.0,7372880.2857142845,17387852.861724146,71.0,5026435.0,2513217.5,26804.0,72,112,0.0968801454256237,511,-0.9172642977679686
62689,37016,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
61154,3000,6,119104982,39,41,39.0,1.0,1.0,1507658.0,1733579.757,40131.0,116000000.0,3054226.237,991167.0,780,820,0.344234131,2051,-0.9172637509203382
62559,32587,17,6000826,4,0,3096.0,516.0,0.0,1200165.2,1643392.5129831887,1.0,6000826.0,1200165.2,1.0,108,0,0.0,-1,-0.9172634035644088
805,16278,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62984,16614,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
51016,3000,6,7858,1,2,0.0,0.0,0.0,3929.0,5495.633903381848,43.0,0.0,0.0,0.0,20,40,254.51768897938405,4099,-0.916860385046906
726,12789,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
729,52117,17,2,2,0,422.0,211.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
63662,3000,6,328251,0,3,0.0,0.0,451.0,164125.5,226569.03350745,3917.0,0.0,0.0,0.0,0,60,9.13934763336593,2051,-0.9172547886372348
63495,3000,6,6770,1,2,0.0,0.0,0.0,3385.0,4065.863992,510.0,0.0,0.0,0.0,20,64,295.4209749,65535,-0.9167954462669476
60521,3000,6,8717,1,2,0.0,0.0,0.0,4358.5,6069.097502924137,67.0,0.0,0.0,0.0,20,40,229.43673282092465,2051,-0.916900204016404
778,23055,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
64589,3000,6,616333,3,4,354.0,0.0,451.0,102722.16666666669,222286.3609926769,181.0,607171.0,303585.5,2009.0,60,104,6.489998101675555,2051,-0.9172524409221374
6360,45592,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56403,3000,6,19921,2,4,376.0,0.0,451.0,3984.2,2828.4621616701893,246.0,4896.0,4896.0,4896.0,40,104,200.79313287485567,2051,-0.9169456791021768
52213,44206,17,1,2,0,706.0,353.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
584,23951,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
771,50789,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
943,49200,17,46,2,0,458.0,229.0,0.0,46.0,0.0,46.0,46.0,46.0,46.0,40,0,0.0,-1,-0.8712465579818813
961,45348,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,16,0,0.0,-1,-0.8731639706422408
50297,64320,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
915,22456,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
55440,3000,6,119962642,3,2,302.0,0.0,0.0,29990660.5,59972821.70722193,1157.0,12749.0,6374.5,6147.0,72,52,0.0166718568935819,65535,-0.9172644177162846
900,35899,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
43057,41995,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
64992,3000,6,119119948,37,39,37.0,1.0,1.0,1588265.973,1844594.849,40698.0,117000000.0,3252365.861,993825.0,740,780,0.327401083,2051,-0.917263786550699
54332,25390,17,1,2,0,772.0,386.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
60200,3000,6,117555560,39,41,39.0,1.0,1.0,1488045.063,1763010.272,40501.0,114000000.0,3011891.395,952781.0,780,820,0.348771253,2050,-0.9172637415503022
659,49730,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,63080,6,21796,1,1,0.0,0.0,0.0,21796.0,0.0,21796.0,0.0,0.0,0.0,20,20,45.87997797761057,2051,-0.9171673420114124
62530,20442,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
767,61057,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
